被试编号：	106
基因编号：	1540048814222
姓名缩写：	zsh
年龄：	20
性别：	0
1	-3	5	0	99	c	
2	1	7	1	1	1.327979e+00	
3	-1	1	1	1	1.222610e+00	
4	-2	6	1	3	1.117925e+00	
5	-1	3	1	1	1.484223e+00	
6	3	3	1	1	1.499915e+00	
7	-3	1	1	3	1.464548e+00	
8	-3	1	1	1	1.499862e+00	
9	-4	4	1	3	1.426400e+00	
10	-1	1	0	1	1.500006e+00	
